# Time-averaged data for fix myat1
# TimeStep c_Tmobile
188300 350.931
188400 294.252
188500 270.866
188600 345.021
188700 286.991
188800 259.924
188900 319.551
189000 311.431
189100 331.005
189200 328.892
189300 342.623
189400 322.04
189500 340.227
189600 262.482
189700 321.343
189800 244.443
189900 318.4
190000 266.186
190100 345.672
190200 313.928
190300 324.034
190400 329.811
190500 354.524
190600 304.754
190700 339.749
190800 350.266
190900 308.019
191000 334.955
191100 322.993
191200 248.3
191300 319.298
191400 254.124
191500 312.204
191600 296.045
191700 328.961
191800 327.649
191900 350.076
192000 267.197
192100 341.199
192200 303.081
192300 296.036
192400 286.062
192500 275.009
192600 302.524
192700 303.477
192800 288.313
192900 382.621
193000 324.49
193100 333.313
193200 340.397
193300 305.611
193400 285.087
193500 277.183
193600 296.201
193700 302.563
193800 300.267
193900 307.883
194000 320.814
194100 311.883
194200 309.731
194300 372.987
194400 398.179
194500 336.384
194600 345.576
194700 361.487
194800 294.859
194900 335.014
195000 290.573
195100 322.772
195200 306.043
195300 284.169
195400 321.981
195500 267.776
195600 300.47
195700 291.031
195800 303.746
195900 336.66
196000 296.344
196100 350.62
196200 332.514
196300 315.024
196400 316.916
196500 312.049
196600 301.108
196700 268.186
196800 266.543
196900 294.695
197000 305.731
197100 241.921
197200 339.985
197300 285.508
197400 317.182
197500 369.775
197600 311.835
197700 338.444
197800 311.93
197900 284.618
198000 279.745
